ticker,LDA1,LDA2
STT,-2.5964390175057663,0.23473149881251734
STX,-0.10357312495427264,-0.5318163727936706
SUI,-0.3251573922555843,0.0676506901293646
SWK,0.1440484150718112,-0.3652164498512411
SYF,-1.4198161601040247,-0.028323324068901354
SYK,0.3679896039074163,0.04479868491836486
T,-0.5639604293025728,-0.08287949392630606
TEAM,2.2113945322994124,1.015038726827593
TFC,-2.1430549337597777,0.8061743646710098
TFX,0.018108427007778524,1.1595098867369857
TGT,0.41700562165770755,-1.2635819470477823
TJX,0.9579385531193737,-1.3565742604520137
TKO,-0.3211476326475169,0.024258895242182207
TMO,0.09341027422274581,0.11765138424733804
TMUS,-0.46881958153168357,-0.3218076354573542
TOL,0.5045853427369552,-0.24736157953305596
TPR,-0.5547006142705375,-0.8662839173997486
TREX,0.7335760505841104,-0.20864272765321354
TRMB,0.9552750491028624,0.7779196519410861
TRV,-0.5741830210546598,-0.2188440068249886
TSLA,0.5297080256836609,-0.033078742684878495
TT,0.7288405278103028,-0.6219939632839102
TTWO,1.3674608994219863,0.5126822028134185
TXN,0.6737362434310569,0.3961771785857162
U,2.132230414146684,2.106079965831959
UBER,0.5183989312157407,-0.1258658256439919
UDR,-0.9124502497926887,0.19250354033798903
UEC,-2.4376439565562946,3.0059439698480874
UNH,0.27384694257476494,-0.9856029657153577
UNM,-0.7258052497736343,-0.19747072293011192
UNP,-0.5733760075623076,0.05520561306890801
UPS,0.17042197664412229,-0.9623940178520304
URBN,0.764468220062484,-0.6731855845109377
URG,-1.9503442603955097,1.3416445915748052
USB,-1.9843022622395232,0.5780852203311254
USEG,-0.553174831983388,1.7110937963812098
UUUU,-3.233791865447851,2.3910355030940753
V,-0.3007487653685381,0.39762355189258614
VFC,-0.3930162655198698,-0.7857974058712595
VLO,0.6116894300882215,-1.3144903425162857
VOYA,-2.3384914525593152,0.3862796135109192
VRTX,0.3614404518129714,0.47281742992290565
VSAT,-0.33123699683822244,-0.007565260149813291
VTR,-0.31642826614677055,-0.1487066879249934
VZ,-0.5321712702558237,-0.2423195475178059
